src	dst	status	notes
Resources/personal/2020-01-04-thomas-wielinga-ref-vince.md	Daily/2020/01/2020-01-04-thomas-wielinga-ref-vince.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2020-02-03-boekverslag-13-nl-v6-na-mattias-x4.md	Daily/2020/02/2020-02-03-boekverslag-13-nl-v6-na-mattias-x4.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2020-03-09-literatuurlijst-havo.md	Daily/2020/03/2020-03-09-literatuurlijst-havo.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2020-04-07-geschiedenis-havo-2020-versie-2.md	Daily/2020/04/2020-04-07-geschiedenis-havo-2020-versie-2.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2020-04-18-maasticht-motivation.md	Daily/2020/04/2020-04-18-maasticht-motivation.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2020-04-29-additional-preperation-letter.md	Daily/2020/04/2020-04-29-additional-preperation-letter.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2020-04-29-case-study-candidates-selection-day-virtual.md	Daily/2020/04/2020-04-29-case-study-candidates-selection-day-virtual.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2020-05-04-hotelschool-the-hague-application-word.md	Daily/2020/05/2020-05-04-hotelschool-the-hague-application-word.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2020-05-05-experience-must-exceed-expectations.md	Daily/2020/05/2020-05-05-experience-must-exceed-expectations.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-02-08-cuaderno-del-alumno-mdulo-1-feb-2020.md	Daily/2021/02/2021-02-08-cuaderno-del-alumno-mdulo-1-feb-2020.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-02-08-spaans-modulo-1.md	Daily/2021/02/2021-02-08-spaans-modulo-1.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-02-09-programa-mdulo-1.md	Daily/2021/02/2021-02-09-programa-mdulo-1.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-03-02-tti-profiel.md	Daily/2021/03/2021-03-02-tti-profiel.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-03-29-casussen-engelse-stroom-periode-3.md	Daily/2021/03/2021-03-29-casussen-engelse-stroom-periode-3.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-03-29-overview-products-product-knowledge-module-2-gastronomic.md	Daily/2021/03/2021-03-29-overview-products-product-knowledge-module-2-gastronomic.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-03-29-selectie-wijnen-hmsm.md	Daily/2021/03/2021-03-29-selectie-wijnen-hmsm.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-04-28-cuaderno-del-alumno-mdulo-2-feb-2020.md	Daily/2021/04/2021-04-28-cuaderno-del-alumno-mdulo-2-feb-2020.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-04-28-programa-mdulo-2.md	Daily/2021/04/2021-04-28-programa-mdulo-2.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-05-19-communication-in-organization-basic-skills-and-conversation.md	Daily/2021/05/2021-05-19-communication-in-organization-basic-skills-and-conversation.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-05-31-cuaderno-del-alumno-mdulo-2-leccin-3.md	Daily/2021/05/2021-05-31-cuaderno-del-alumno-mdulo-2-leccin-3.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-05-31-el-futuro-del-turismo.md	Daily/2021/05/2021-05-31-el-futuro-del-turismo.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-06-01-cuaderno-del-alumno-modulo-2.md	Daily/2021/06/2021-06-01-cuaderno-del-alumno-modulo-2.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-06-14-oral-assessment-assessment-form-group-7-12.md	Daily/2021/06/2021-06-14-oral-assessment-assessment-form-group-7-12.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-06-14-oral-assessment-description-exam-group-7-12.md	Daily/2021/06/2021-06-14-oral-assessment-description-exam-group-7-12.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-06-14-written-test-description-exam-group-7-12.md	Daily/2021/06/2021-06-14-written-test-description-exam-group-7-12.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-06-16-financial-management-oral.md	Daily/2021/06/2021-06-16-financial-management-oral.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-06-24-written-exam-notes-juliette.md	Daily/2021/06/2021-06-24-written-exam-notes-juliette.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-06-29-revision-chapters-fre.md	Daily/2021/06/2021-06-29-revision-chapters-fre.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-06-30-hfd-4-nutrients-vernieuwd.md	Daily/2021/06/2021-06-30-hfd-4-nutrients-vernieuwd.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-07-01-inhoud-elk-hoofdstuk.md	Daily/2021/07/2021-07-01-inhoud-elk-hoofdstuk.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-07-01-scenario-assessment-form-en-01-11-2019.md	Daily/2021/07/2021-07-01-scenario-assessment-form-en-01-11-2019.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-07-02-gastronomic-lunch-report-group-209.md	Daily/2021/07/2021-07-02-gastronomic-lunch-report-group-209.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2021-07-08-oral-exam-notes-juliette.md	Daily/2021/07/2021-07-08-oral-exam-notes-juliette.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2022-02-10-hotel-ultima.md	Daily/2022/02/2022-02-10-hotel-ultima.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2022-05-11-preparaciondeleb1-examen1.md	Daily/2022/05/2022-05-11-preparaciondeleb1-examen1.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2022-05-11-preparaciondeleb1-examen2.md	Daily/2022/05/2022-05-11-preparaciondeleb1-examen2.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2022-05-11-preparaciondeleb1-examen3.md	Daily/2022/05/2022-05-11-preparaciondeleb1-examen3.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2022-05-11-preparaciondeleb1-examen5.md	Daily/2022/05/2022-05-11-preparaciondeleb1-examen5.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2022-05-11-preparaciondeleb1-examen6.md	Daily/2022/05/2022-05-11-preparaciondeleb1-examen6.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2022-05-11-preparaciondeleb1-examen7.md	Daily/2022/05/2022-05-11-preparaciondeleb1-examen7.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2022-05-11-preparaciondeleb1-examen8.md	Daily/2022/05/2022-05-11-preparaciondeleb1-examen8.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2022-06-12-identifying-strategic-options-swot-to-tows.md	Daily/2022/06/2022-06-12-identifying-strategic-options-swot-to-tows.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2022-06-12-reputation-benchmark-2019-v10.md	Daily/2022/06/2022-06-12-reputation-benchmark-2019-v10.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2022-06-26-preparaciondeleb1-examen4.md	Daily/2022/06/2022-06-26-preparaciondeleb1-examen4.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2022-08-30-supervision-factsheet-internship.md	Daily/2022/08/2022-08-30-supervision-factsheet-internship.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2022-09-07-full-plan.md	Daily/2022/09/2022-09-07-full-plan.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2023-02-13-an-external-analysis-of-the-penta-hotel-in-wiesbaden-would.md	Daily/2023/02/2023-02-13-an-external-analysis-of-the-penta-hotel-in-wiesbaden-would.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2023-02-17-ph-wiesbaden-pl2019.md	Daily/2023/02/2023-02-17-ph-wiesbaden-pl2019.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2023-02-22-financial-analysis-penta-wiesbadenxlsx.md	Daily/2023/02/2023-02-22-financial-analysis-penta-wiesbadenxlsx.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2023-03-09-module-9-professionnal-writing.md	Daily/2023/03/2023-03-09-module-9-professionnal-writing.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2023-03-12-four-aaaas-for-an-effective-leader.md	Daily/2023/03/2023-03-12-four-aaaas-for-an-effective-leader.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2023-03-12-pptquinnsmodel.md	Daily/2023/03/2023-03-12-pptquinnsmodel.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2023-03-12-vier-aaaas-voor-de-effectieve-leider.md	Daily/2023/03/2023-03-12-vier-aaaas-voor-de-effectieve-leider.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2023-03-26-penta-q-a.md	Daily/2023/03/2023-03-26-penta-q-a.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2023-09-16-caught-in-the-middle-organizational-impedimentspdf.md	Daily/2023/09/2023-09-16-caught-in-the-middle-organizational-impedimentspdf.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2023-09-17-firms-with-benefits-a-systematic-review-of-responsible.md	Daily/2023/09/2023-09-17-firms-with-benefits-a-systematic-review-of-responsible.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2023-09-17-how-do-corporate-social-responsibility-and-innovation.md	Daily/2023/09/2023-09-17-how-do-corporate-social-responsibility-and-innovation.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2023-09-17-s11846-023-00658-5.md	Daily/2023/09/2023-09-17-s11846-023-00658-5.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2023-09-19-is-normaltiy-met.md	Daily/2023/09/2023-09-19-is-normaltiy-met.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2023-09-19-literature-review.md	Daily/2023/09/2023-09-19-literature-review.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2023-09-22-bocken-sustainable-benture-capital.md	Daily/2023/09/2023-09-22-bocken-sustainable-benture-capital.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
Resources/personal/2023-09-22-creating-shared-value.md	Daily/2023/09/2023-09-22-creating-shared-value.md	failed	Method invocation failed because [System.IO.Path] does not contain a method named 'GetRelativePath'.
